counter,product_name,price,url,star,rating,reviews
626,Asus ExpertBook P1 Core i3 10th Gen - (4 GB/1 TB HDD/Endless) P1440FA-FQ2348P1400FA Thin and Light Lap...,"₹32,490",https://www.flipkart.com/asus-expertbook-p1-core-i3-10th-gen-4-gb-1-tb-hdd-endless-p1440fa-fq2348p1400fa-thin-light-laptop/p/itmd9172f3fe9ddd?pid=COMFVKZGHH9FGVXY&lid=LSTCOMFVKZGHH9FGVXYUVXJ04&marketplace=FLIPKART&srno=s_27_626&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFVKZGHH9FGVXY.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.6,13 Ratings , 1 Reviews
627,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF542-MB Thin and Light Laptop,"₹39,990",https://www.flipkart.com/avita-liber-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a8inf542-mb-thin-light-laptop/p/itm9bb33cdd3e790?pid=COMFTPG2AFBRCRSW&lid=LSTCOMFTPG2AFBRCRSWFHRJK1&marketplace=FLIPKART&srno=s_27_627&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFTPG2AFBRCRSW.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.9,54 Ratings , 8 Reviews
628,Acer Aspire 5 Core i5 7th Gen - (8 GB/1 TB HDD/Windows 10 Home/2 GB Graphics) A515-51G-5206 Laptop,"₹46,990",https://www.flipkart.com/acer-aspire-5-core-i5-7th-gen-8-gb-1-tb-hdd-windows-10-home-2-gb-graphics-a515-51g-5206-laptop/p/itm5802acd06456f?pid=COMFGFWZZFTARK32&lid=LSTCOMFGFWZZFTARK32A0DSZJ&marketplace=FLIPKART&srno=s_27_628&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFGFWZZFTARK32.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.5,80 Ratings , 20 Reviews
629,Acer Celeron Dual Core 7th Gen - (4 GB/32 GB EMMC Storage/Chrome OS) C733 Chromebook,"₹20,990",https://www.flipkart.com/acer-celeron-dual-core-7th-gen-4-gb-32-gb-emmc-storage-chrome-os-c733-chromebook/p/itm2451c8caa928b?pid=COMFWAWHMWDJURDM&lid=LSTCOMFWAWHMWDJURDMLLPUDO&marketplace=FLIPKART&srno=s_27_629&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFWAWHMWDJURDM.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.5,47 Ratings , 13 Reviews
630,Avita Liber Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home) NS14A8INR671-PAG Thin and Light Laptop,"₹62,990",https://www.flipkart.com/avita-liber-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-ns14a8inr671-pag-thin-light-laptop/p/itmbe8a49652ca6f?pid=COMFV2DHBEDNGJTD&lid=LSTCOMFV2DHBEDNGJTDQUL3IE&marketplace=FLIPKART&srno=s_27_630&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFV2DHBEDNGJTD.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.6,56 Ratings , 18 Reviews
631,Asus ZenBook Flip 14 Ryzen 7 Quad Core 3700U - (8 GB/512 GB SSD/Windows 10 Home) UM462DA-AI701TS 2 in ...,"₹74,910",https://www.flipkart.com/asus-zenbook-flip-14-ryzen-7-quad-core-3700u-8-gb-512-gb-ssd-windows-10-home-um462da-ai701ts-2-1-laptop/p/itm61980b3dbc74b?pid=COMFHQFCYEE62FFE&lid=LSTCOMFHQFCYEE62FFEEFORI6&marketplace=FLIPKART&srno=s_27_631&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFHQFCYEE62FFE.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.6,9 Ratings , 1 Reviews
632,Dell G5 15 SE Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 10 Home/6 GB Graphics/AMD Radeon RX 5...,"₹86,990",https://www.flipkart.com/dell-g5-15-se-ryzen-7-octa-core-4800h-8-gb-512-gb-ssd-windows-10-home-6-graphics-amd-radeon-rx-5600m-120-hz-5505-gaming-laptop/p/itm9d3f546b5eadc?pid=COMFUUBMQXUYTFNK&lid=LSTCOMFUUBMQXUYTFNKQ4XDKG&marketplace=FLIPKART&srno=s_27_632&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFUUBMQXUYTFNK.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.9,12 Ratings , 1 Reviews
633,Lenovo Ideapad S145 Core i5 10th Gen - (8 GB/1 TB HDD/Windows 10 Home) S145-15IIL Laptop,"₹46,990",https://www.flipkart.com/lenovo-ideapad-s145-core-i5-10th-gen-8-gb-1-tb-hdd-windows-10-home-s145-15iil-laptop/p/itmde1cfab2866ec?pid=COMFVECHFMSEDQZV&lid=LSTCOMFVECHFMSEDQZVPSUL6Y&marketplace=FLIPKART&srno=s_27_633&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFVECHFMSEDQZV.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.9,900 Ratings , 92 Reviews
634,Acer Swift 3 Core i5 11th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics) SF314-...,"₹76,990",https://www.flipkart.com/acer-swift-3-core-i5-11th-gen-16-gb-32-optane-512-ssd-windows-10-home-4-graphics-sf314-510g-57fw-thin-light-laptop/p/itm19b813bcdb562?pid=COMFWXXFZKHQ6RC2&lid=LSTCOMFWXXFZKHQ6RC2C7CSQY&marketplace=FLIPKART&srno=s_27_634&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFWXXFZKHQ6RC2.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,4,7 Ratings , 3 Reviews
635,HP Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 1S5F1PA Laptop,"₹38,990",https://www.flipkart.com/hp-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-1s5f1pa-laptop/p/itm580975abe8c1d?pid=COMFVZHHHJKYHWU4&lid=LSTCOMFVZHHHJKYHWU4QQJETI&marketplace=FLIPKART&srno=s_27_635&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFVZHHHJKYHWU4.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.9,61 Ratings , 4 Reviews
636,Dell XPS Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) XPS 9500 Laptop,"₹1,81,769",https://www.flipkart.com/dell-xps-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-9500-laptop/p/itm0bb86dd49ddcc?pid=COMFTC4YH94ZN7TT&lid=LSTCOMFTC4YH94ZN7TTIZUK15&marketplace=FLIPKART&srno=s_27_636&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFTC4YH94ZN7TT.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,,,
637,Acer Swift 3 Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home) SF313-51-30EP Thin and Light Laptop,"₹45,990",https://www.flipkart.com/acer-swift-3-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-sf313-51-30ep-thin-light-laptop/p/itmffy9mb3tzydxh?pid=COMFFY9M5ZV3TRG7&lid=LSTCOMFFY9M5ZV3TRG7G7L4KK&marketplace=FLIPKART&srno=s_27_637&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFFY9M5ZV3TRG7.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,4.2,67 Ratings , 15 Reviews
638,Acer Swift 3 Core i7 11th Gen - (16 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/4 GB Graphics) SF314-...,"₹89,490",https://www.flipkart.com/acer-swift-3-core-i7-11th-gen-16-gb-32-optane-512-ssd-windows-10-home-4-graphics-sf314-510g-777s-thin-light-laptop/p/itmfb28f351f21e5?pid=COMFWXXFAZNWTCZF&lid=LSTCOMFWXXFAZNWTCZF8USJH8&marketplace=FLIPKART&srno=s_27_638&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFWXXFAZNWTCZF.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.8,6 Ratings , 1 Reviews
639,Dell Inspiron 14 Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Inspiron 3493 Thin and Light Lapto...,"₹37,990",https://www.flipkart.com/dell-inspiron-14-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-3493-thin-light-laptop/p/itm7aa3ee55f3c47?pid=COMFW3FVFRXGCHCJ&lid=LSTCOMFW3FVFRXGCHCJJUPJ2C&marketplace=FLIPKART&srno=s_27_639&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFW3FVFRXGCHCJ.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.6,10 Ratings , 1 Reviews
640,Lenovo Core i5 8th Gen - (4 GB/1 TB HDD/DOS) V330 Thin and Light Laptop,"₹48,000",https://www.flipkart.com/lenovo-core-i5-8th-gen-4-gb-1-tb-hdd-dos-v330-thin-light-laptop/p/itm54004dc806e78?pid=COMFUTE6NUN9CZUG&lid=LSTCOMFUTE6NUN9CZUGBZ4IP3&marketplace=FLIPKART&srno=s_27_640&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFUTE6NUN9CZUG.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,,,
641,HP 245 G7 APU Pro A4 4350B - (4 GB/500 GB HDD/DOS) 245 G7 Thin and Light Laptop,"₹24,990",https://www.flipkart.com/hp-245-g7-apu-pro-a4-4350b-4-gb-500-gb-hdd-dos-thin-light-laptop/p/itm2413a014b13e4?pid=COMFVUYY7PYZEDCR&lid=LSTCOMFVUYY7PYZEDCRXRQ8X7&marketplace=FLIPKART&srno=s_27_641&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFVUYY7PYZEDCR.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.8,10 Ratings , 1 Reviews
642,Dell Vostro Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) Vostro 3401 Thin and Light Laptop,"₹37,790",https://www.flipkart.com/dell-vostro-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-3401-thin-light-laptop/p/itm2078bd3747013?pid=COMFY9Z3NVYGKXSR&lid=LSTCOMFY9Z3NVYGKXSRLXAN75&marketplace=FLIPKART&srno=s_27_642&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFY9Z3NVYGKXSR.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,,,
643,Lenovo Ideapad 720S Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin and Light Lapt...,"₹95,695",https://www.flipkart.com/lenovo-ideapad-720s-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-720s-13ikb-thin-light-laptop/p/itmf7us7drrxe2em?pid=COMF7US7KEMVSBYH&lid=LSTCOMF7US7KEMVSBYHGFDTG0&marketplace=FLIPKART&srno=s_27_643&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMF7US7KEMVSBYH.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,,,
644,Avita Liber Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A1IN010P Thin and Light Laptop,"₹41,990",https://www.flipkart.com/avita-liber-core-i5-7th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a1in010p-thin-light-laptop/p/itmfcupmpuzfwyph?pid=COMFCUPM537YEAFY&lid=LSTCOMFCUPM537YEAFY8XBC8O&marketplace=FLIPKART&srno=s_27_644&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFCUPM537YEAFY.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,4.2,81 Ratings , 16 Reviews
645,Lenovo Thinpad E14 Core i5 10th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/512 MB Graphics) Think...,"₹58,499",https://www.flipkart.com/lenovo-thinpad-e14-core-i5-10th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-512-mb-graphics-thinkpad-laptop/p/itm2a8e8500c66fb?pid=COMFXMC4BXVZPQ92&lid=LSTCOMFXMC4BXVZPQ92XYV8M4&marketplace=FLIPKART&srno=s_27_645&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFXMC4BXVZPQ92.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,,,
646,LifeDigital Zed Core i3 5th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Zed AIR CX3 Thin and Ligh...,"₹26,990",https://www.flipkart.com/lifedigital-zed-core-i3-5th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-home-air-cx3-thin-light-laptop/p/itmff428a504f691?pid=COMFUSAD6HYDQQBJ&lid=LSTCOMFUSAD6HYDQQBJNFSRQX&marketplace=FLIPKART&srno=s_27_646&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFUSAD6HYDQQBJ.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,,,
647,Lenovo Ideapad 3 Ryzen 3 Dual Core 3250U - (4 GB/1 TB HDD/Windows 10 Home) 15ADA05 Laptop,"₹35,990",https://www.flipkart.com/lenovo-ideapad-3-ryzen-dual-core-3250u-4-gb-1-tb-hdd-windows-10-home-15ada05-laptop/p/itm434f402be1c77?pid=COMFS9YWGFHEFV4C&lid=LSTCOMFS9YWGFHEFV4CFHMMFG&marketplace=FLIPKART&srno=s_27_647&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFS9YWGFHEFV4C.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.9,10 Ratings , 1 Reviews
648,Acer Swift 5 Core i5 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) SF514-52T -59JY Thin and Light Laptop,"₹70,990",https://www.flipkart.com/acer-swift-5-core-i5-8th-gen-8-gb-512-gb-ssd-windows-10-home-sf514-52t-59jy-thin-light-laptop/p/itmfhkkhc46wv6cf?pid=COMFHKKHKPRRG3ZZ&lid=LSTCOMFHKKHKPRRG3ZZGP8NIR&marketplace=FLIPKART&srno=s_27_648&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=68fb1719-11b2-4db6-855a-6baffc79a14d.COMFHKKHKPRRG3ZZ.SEARCH&ssid=j3o8jp1fao0000001612686416696&qH=c06ea84a1e3dc3c6,3.7,3 Ratings , 0 Reviews
649,Dell XPS 13 Core i7 8th Gen - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Laptop,"₹1,14,990",https://www.flipkart.com/dell-xps-13-core-i7-8th-gen-16-gb-512-gb-ssd-windows-10-home-9370-thin-light-laptop/p/itmf7f3fpcwcmgg3?pid=COMF7AQAY7FVCX5Z&lid=LSTCOMF7AQAY7FVCX5ZXCACBN&marketplace=FLIPKART&srno=s_28_649&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMF7AQAY7FVCX5Z.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,,,
650,Lenovo ThinkBook 14 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) ThinkBook 14 IIL Thin and Light Laptop,"₹38,999",https://www.flipkart.com/lenovo-thinkbook-14-core-i3-10th-gen-4-gb-1-tb-hdd-dos-iil-thin-light-laptop/p/itm628d7f31e337b?pid=COMFW88SWJXVMXZR&lid=LSTCOMFW88SWJXVMXZRYXCZKA&marketplace=FLIPKART&srno=s_28_650&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFW88SWJXVMXZR.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,3.8,23 Ratings , 5 Reviews
651,Lenovo Yoga Slim 7 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/2 GB Graphics) 14IIL05 Thin and...,"₹78,990",https://www.flipkart.com/lenovo-yoga-slim-7-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-2-graphics-14iil05-thin-light-laptop/p/itmef874d2646752?pid=COMFS9YWNNPWWZGP&lid=LSTCOMFS9YWNNPWWZGPFE6XQL&marketplace=FLIPKART&srno=s_28_651&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFS9YWNNPWWZGP.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,4.2,11 Ratings , 1 Reviews
652,HP Core i5 7th Gen - (8 GB/256 GB SSD/Windows 10 Home) 13-V123TU Thin and Light Laptop,"₹69,000",https://www.flipkart.com/hp-core-i5-7th-gen-8-gb-256-gb-ssd-windows-10-home-13-v123tu-thin-light-laptop/p/itmf3s3fqffgdvak?pid=COMEPAXPNRMMTAYB&lid=LSTCOMEPAXPNRMMTAYBOE40K9&marketplace=FLIPKART&srno=s_28_652&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMEPAXPNRMMTAYB.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,5,5 Ratings , 3 Reviews
653,Dell Inspiron Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Home) 3501 Laptop,"₹37,899",https://www.flipkart.com/dell-inspiron-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-home-3501-laptop/p/itm100c0accb843d?pid=COMFYGTKVQTNM4GQ&lid=LSTCOMFYGTKVQTNM4GQCWMVHW&marketplace=FLIPKART&srno=s_28_653&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFYGTKVQTNM4GQ.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,3.7,3 Ratings , 0 Reviews
654,Dell Latitude Core i5 10th Gen - (8 GB/512 GB SSD/Ubuntu) 3410 Business Laptop,"₹61,900",https://www.flipkart.com/dell-latitude-core-i5-10th-gen-8-gb-512-gb-ssd-ubuntu-3410-business-laptop/p/itm62ad762aa6423?pid=COMFWG74ESAUGG7E&lid=LSTCOMFWG74ESAUGG7E1TEKRT&marketplace=FLIPKART&srno=s_28_654&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFWG74ESAUGG7E.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,,,
655,HP 14q Core i3 7th Gen - (4 GB/1 TB HDD/Windows 10 Home) 14q-cs0014TU Laptop,"₹35,585",https://www.flipkart.com/hp-14q-core-i3-7th-gen-4-gb-1-tb-hdd-windows-10-home-14q-cs0014tu-laptop/p/itmffg4h6gyxnmyt?pid=COMFFG4H7NFYBBJM&lid=LSTCOMFFG4H7NFYBBJMH5ECLD&marketplace=FLIPKART&srno=s_28_655&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFFG4H7NFYBBJM.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,3.9,446 Ratings , 69 Reviews
656,Avita Liber V14 Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) NS14A8INV562-SPA Thin and ...,"₹55,490",https://www.flipkart.com/avita-liber-v14-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-ns14a8inv562-spa-thin-light-laptop/p/itm4c044e01eb540?pid=COMFVFDQEKFEU8DC&lid=LSTCOMFVFDQEKFEU8DCD7KJUT&marketplace=FLIPKART&srno=s_28_656&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFVFDQEKFEU8DC.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,4.2,391 Ratings , 89 Reviews
657,Dell Inspiron 13 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/2 GB Graphics) 5370 Thin and ...,"₹70,999",https://www.flipkart.com/dell-inspiron-13-5000-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-2-graphics-5370-thin-light-laptop/p/itmf3s32cgraz9cj?pid=COMFFGZGGZMNKVU4&lid=LSTCOMFFGZGGZMNKVU45WVCQ3&marketplace=FLIPKART&srno=s_28_657&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFFGZGGZMNKVU4.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,4.2,123 Ratings , 19 Reviews
658,Lenovo Core i3 10th Gen - (4 GB/1 TB HDD/Windows 10 Pro) V14 Laptop,"₹32,990",https://www.flipkart.com/lenovo-core-i3-10th-gen-4-gb-1-tb-hdd-windows-10-pro-v14-laptop/p/itmfe9416142ecb8?pid=COMFVSYVPYVEGZBH&lid=LSTCOMFVSYVPYVEGZBHZP5VIF&marketplace=FLIPKART&srno=s_28_658&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFVSYVPYVEGZBH.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,3.1,22 Ratings , 5 Reviews
659,Lenovo ThinkPad E14 Core i3 10th Gen - (4 GB/500 GB HDD/Windows 10 Pro) E14 Thin and Light Laptop,"₹43,800",https://www.flipkart.com/lenovo-thinkpad-e14-core-i3-10th-gen-4-gb-500-gb-hdd-windows-10-pro-thin-light-laptop/p/itm03e986e22b080?pid=COMFU2JFA8AFKRJV&lid=LSTCOMFU2JFA8AFKRJVGSZRPG&marketplace=FLIPKART&srno=s_28_659&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFU2JFA8AFKRJV.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,,,
660,LifeDigital Zed Core i3 5th Gen - (8 GB/2 TB HDD/256 GB SSD/Windows 10 Home) Zed AIR CX3 Thin and Ligh...,"₹28,990",https://www.flipkart.com/lifedigital-zed-core-i3-5th-gen-8-gb-2-tb-hdd-256-gb-ssd-windows-10-home-air-cx3-thin-light-laptop/p/itmf3b510feb31b1?pid=COMFUSAD6WGQR6YQ&lid=LSTCOMFUSAD6WGQR6YQI0Z4U7&marketplace=FLIPKART&srno=s_28_660&otracker=searchhttps%3A%2F%2Fwww.flipkart.com%2Fsearch%3Fq%3Dlaptop&otracker1=search&fm=organic&iid=1aa85496-5648-4770-8329-bd7e5f99bce4.COMFUSAD6WGQR6YQ.SEARCH&ssid=lxxaenpkow0000001612686417644&qH=c06ea84a1e3dc3c6,3.1,18 Ratings , 3 Reviews
